sourceTaxonID	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation	referenceUrl
EOL:328541	Delphinapterus leucas	RO:0002470	eats	EOL:994490	Sebastes marinus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328422	Dicrostonyx torquatus	RO:0002470	eats	EOL:8223	Poaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328422	Dicrostonyx torquatus	RO:0002470	eats	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:629466	Dryas integrifolia		cooccurs	EOL:5664	basidiomycete	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:629466	Dryas integrifolia		cooccurs	EOL:586656	Rhododendron lapponicum	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1926	Echinodermata	RO:0002470	eats	EOL:1745	Cnidaria	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1926	Echinodermata	RO:0002470	eats	EOL:3893	green algae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:5795505	Elymus trachycaulus ssp. virescens		cooccurs	EOL:44475	Betula	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:5795505	Elymus trachycaulus ssp. virescens		cooccurs	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:2215	bivalve	GEONAMES:3425505	Greenland						http://eol.org/data_objects/31046886
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:1278	Euphausiacea	GEONAMES:3425505	Greenland						http://eol.org/data_objects/31046886
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:318602	Pandalus borealis	GEONAMES:3425505	Greenland						http://eol.org/data_objects/31046886
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:847095	Clupea harengus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:1926	Echinodermata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:211041	Hippoglossoides platessoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:2012	Holothurioidea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:619397	Littorina obtusata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:619494	Margarita helicina	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:502990	Nucella lapillus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:206776	Salmo salar	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328631	Erignathus barbatus	RO:0002470	eats	EOL:2773824	Tunicata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1278	Euphausiacea	RO:0002470	eats	EOL:2625033	copepod	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1278	Euphausiacea	RO:0002470	eats		ice algae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1278	Euphausiacea	RO:0002470	eats	ENVO:01000063	plankton	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:658293	Eurois occulta	RO:0002470	eats	EOL:44475	Betula	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:658293	Eurois occulta	RO:0002470	eats	EOL:8223	Poaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:658293	Eurois occulta	RO:0002470	eats	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1049938	Fratercula arctica	RO:0002470	eats	EOL:24549	Ammodytes	GEONAMES:3425505	Greenland						http://eol.org/data_objects/31059230
EOL:1049938	Fratercula arctica	RO:0002470	eats	EOL:847095	Clupea harengus	GEONAMES:3425505	Greenland						http://eol.org/data_objects/31059230
EOL:1049938	Fratercula arctica	RO:0002470	eats	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland						http://eol.org/data_objects/31059230
EOL:1049938	Fratercula arctica	RO:0002470	eats	EOL:2604866	crab	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1049938	Fratercula arctica	RO:0002470	eats	EOL:1278	Euphausiacea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:893114	Fucus vesiculous		habitatFor	EOL:2501	Littorinidae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206692	Gadus morhua	RO:0002470	eats	EOL:24549	Ammodytes	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206692	Gadus morhua	RO:0002470	eats	EOL:2604866	crab	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206692	Gadus morhua	RO:0002470	eats	EOL:69	Ctenophora	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206692	Gadus morhua	RO:0002470	eats	EOL:1278	Euphausiacea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206692	Gadus morhua	RO:0002470	eats	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206692	Gadus morhua	RO:0002470	eats	EOL:318602	Pandalus borealis	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206692	Gadus morhua	RO:0002470	eats	EOL:212353	Pholis gunellus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206695	Gadus ogac	RO:0002470	eats	EOL:1158	amphipod	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206695	Gadus ogac	RO:0002470	eats	EOL:2604866	crab	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206695	Gadus ogac	RO:0002470	eats	EOL:1278	Euphausiacea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206695	Gadus ogac	RO:0002470	eats	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206695	Gadus ogac	RO:0002470	eats	EOL:318602	Pandalus borealis	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:206695	Gadus ogac	RO:0002470	eats	EOL:212353	Pholis gunellus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:311790	Globicephala maelaena	RO:0002470	eats	EOL:2312	cephalopod	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:1049156	gyrfalcon	RO:0002470	eats	EOL:328422	Dicrostonyx torquatus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:586669	Harrimanella hypnoides		cooccurs	EOL:626958	Sibbaldia procumbens	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:945	Hemerobiidae	RO:0002470	eats	EOL:551	Aphidoidea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:486359	Hieracium lividorubens		cooccurs	EOL:44475	Betula	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:211041	Hippoglossoides platessoides	RO:0002470	eats	EOL:1926	Echinodermata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:24549	Ammodytes	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:222376	Anarchichas lupus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:206692	Gadus morhua	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:206695	Gadus ogac	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:211041	Hippoglossoides platessoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:224625	Liparis tunicata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:212353	Pholis gunellus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:24884	Raja	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:1156463	Salvelinus alpinus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2565059	Hirudinea	RO:0002445	parasitizes	EOL:994490	Sebastes marinus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:328556	Hyperoodon ampullatus	RO:0002470	eats	EOL:2312	cephalopod	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:703	Ichneumonidae	RO:0002445	parasitizes	EOL:747	Lepidoptera	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:703	Ichneumonidae	RO:0002455	pollinates	EOL:583341	Saxifraga tricuspidata	GEONAMES:3425505	Greenland				http://dx.doi.org/10.1657/1523-0430(2005)037[0514:TDAHCW]2.0.CO;2	Lundgren and Olesen 2005. The Dense and Highly Connected World of Greenland's Plants and Their Pollinators. Arctic, Antarctic, and Alpine Research 37(4):514-520	
EOL:193787	Lachnellula willkommii	RO:0002445	parasitizes	EOL:34193	Larix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:900211	Lagopus mutus	RO:0002470	eats	EOL:585386	Polygonum viviparum	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:900211	Lagopus mutus	RO:0002470	eats	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:900211	Lagopus mutus	RO:0002470	eats	EOL:583337	Saxifraga oppositifolia	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:966608	Laminaria longicroris		habitatFor	EOL:2604866	crab	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:966608	Laminaria longicroris		habitatFor	EOL:1011820	Cyclopterus lumpus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:966608	Laminaria longicroris		habitatFor	EOL:1926	Echinodermata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:966608	Laminaria longicroris		habitatFor	EOL:224625	Liparis tunicata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:966608	Laminaria longicroris		habitatFor	EOL:619397	Littorina obtusata	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:966608	Laminaria longicroris		habitatFor	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:966608	Laminaria longicroris		habitatFor	EOL:619494	Margarita helicina	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:966608	Laminaria longicroris		habitatFor	EOL:502990	Nucella lapillus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:966608	Laminaria longicroris		habitatFor	EOL:212353	Pholis gunellus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae		kleptoparasitize	EOL:1049938	Fratercula arctica	GEONAMES:3425505	Greenland						http://eol.org/data_objects/31059230
EOL:8001	Laridae	RO:0002470	eats	EOL:1049773	Alle alle	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:336009	Balanus balanoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:2604866	crab	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:2604866	crab	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:328422	Dicrostonyx torquatus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:1278	Euphausiacea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:1049938	Fratercula arctica	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:205084	Mallotus villosus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:212353	Pholis gunellus	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:8001	Laridae	RO:0002470	eats	EOL:20224	Uria	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:1114261	Calamagrostis langsdorfii	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:583644	Cassiope tetragona	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:8211	Cyperaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:629466	Dryas integrifolia	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:4178	Juncaginaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:583648	Ledum palustre	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:8223	Poaceae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:585386	Polygonum viviparum	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:583337	Saxifraga oppositifolia	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:626958	Sibbaldia procumbens	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:988114	Lepus arcticus	RO:0002470	eats	EOL:484410	Vaccinium vitis-idaea	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
	lichen		growsOn	EOL:44475	Betula	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
	lichen		growsOn	EOL:32667	Salix	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2501	Littorinidae	RO:0002470	eats	EOL:336009	Balanus balanoides	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
EOL:2501	Littorinidae	RO:0002470	eats	EOL:3893	green algae	GEONAMES:3425505	Greenland					Jensen & Christensen (Eds) 2003. The Biodiversity of Greenland - A Country Study. Technical Report 55.  Pinngortitaleriffik, Grønlands Naturinstitut. 165 pp	
